run_id,baseline,cache_outcome,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_fast_path_used,ff_fast_path_latency_s,ff_fast_path_input_tokens,ff_fast_path_output_tokens,ff_fast_path_cost_usd,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,typed_exec_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,typed_exec_latency_ms,agent_latency_ms
1,FLASH_FUSION_CACHE,miss,11,1.0,guardrail_skip_expected_rejection,2.0637731552124023,0.00948441,9724,55,False,True,N/A,"hybrid_semantic_low_confidence_winner,cache_miss_or_validation_failure,guardrail_plan",guardrail_reject,,llm,,False,0.0,0,0,0.0,True,2.0408668518066406,9724,55,0.00948441,0.0,0.0,0.0,2.040886163711548,0.022353250000378466,0.0,0.00022687499949824996,0.0,0.0,0.0,0.0,0.0,0.0,2040.8861637115479,22.353250000378466,0.0,0.22687499949824996,0.0,0.0,0.0
1,FLASH_FUSION_CACHE,hit,12,1.0,guardrail_skip_expected_rejection,0.8297269344329834,6.14e-05,566,24,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0003988329990534112,0.0,0.0,0.8291453750007349,0.0,0.0,0.0,0.0,0.0,0.0,0.3988329990534112,0.0,0.0,829.1453750007349,0.0,0.0
1,FLASH_FUSION_CACHE,hit,13,1.0,llm_judge_score,3.2939891815185547,0.0002113,1775,169,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.00039908300095703453,3.2588421250002284,0.00055837499894551,0.0,0.03387366700007988,0.0,0.0,0.0,0.0,0.0,0.39908300095703453,3258.8421250002284,0.55837499894551,0.0,33.87366700007988,0.0
1,FLASH_FUSION_CACHE,hit,14,1.0,llm_judge_score,3.1609020233154297,0.0002113,1775,169,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0003978749991802033,2.986288041998705,0.00045433400009642355,0.0,0.17353766700034612,0.0,0.0,0.0,0.0,0.0,0.3978749991802033,2986.288041998705,0.45433400009642355,0.0,173.53766700034612,0.0
1,FLASH_FUSION_CACHE,hit,15,1.0,llm_judge_score,2.9971067905426025,0.0002119,1779,170,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.00039129100150603335,2.8746973340003024,0.0006901249998918502,0.0,0.12110233300154505,0.0,0.0,0.0,0.0,0.0,0.39129100150603335,2874.6973340003024,0.6901249998918502,0.0,121.10233300154505,0.0
1,FLASH_FUSION_CACHE,hit,16,1.0,llm_judge_score,3.4906649589538574,0.0002116,1776,170,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.00040712500049266964,3.155029707999347,0.0006897909988765605,0.0,0.33418704200084903,0.0,0.0,0.0,0.0,0.0,0.40712500049266964,3155.029707999347,0.6897909988765605,0.0,334.18704200084903,0.0
2,FLASH_FUSION_CACHE,hit,1,1.0,llm_judge_score,0.6312839984893799,0.0001735,1683,26,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,AGGREGATE_COLUMN,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.013668207999216975,0.6167664170006901,0.00036562400237016845,0.0,0.00033733300006133504,0.0,0.0,0.0,0.0,0.0,13.668207999216975,616.7664170006901,0.36562400237016845,0.0,0.33733300006133504,0.0
2,FLASH_FUSION_CACHE,hit,2,1.0,llm_judge_score,2.3412580490112305,0.0001735,1683,26,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,AGGREGATE_COLUMN,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.677480000000287,0.6629218750003929,0.00045412499821395613,0.0,0.00027145800049765967,0.0,0.0,0.0,0.0,0.0,1677.480000000287,662.9218750003929,0.45412499821395613,0.0,0.27145800049765967,0.0
2,FLASH_FUSION_CACHE,hit,3,1.0,llm_judge_score,1.2112979888916016,0.0001879,1725,77,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_EQ_AGGREGATE,SELECT_COLUMN",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.018115208999006427,1.1912212090010144,0.00042083399966941215,0.0,0.001345124999716063,0.0,0.0,0.0,0.0,0.0,18.115208999006427,1191.2212090010144,0.42083399966941215,0.0,1.345124999716063,0.0
2,FLASH_FUSION_CACHE,hit,4,1.0,llm_judge_score,1.1665551662445068,0.0001816,1684,66,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,COUNT_ROWS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.013940250000814558,1.1516477080003824,0.0004389160003483994,0.0,0.0005888329997105757,0.0,0.0,0.0,0.0,0.0,13.940250000814558,1151.6477080003824,0.4389160003483994,0.0,0.5888329997105757,0.0
2,FLASH_FUSION_CACHE,hit,5,1.0,llm_judge_score,2.3701419830322266,0.0002124,1794,165,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"SPLIT_BY_THRESHOLD,SPLIT_BY_THRESHOLD,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.014714417000504909,2.3538045839995902,0.0004313749996072147,0.0,0.0011913329999515554,0.0,0.0,0.0,0.0,0.0,14.714417000504909,2353.8045839995902,0.4313749996072147,0.0,1.1913329999515554,0.0
2,FLASH_FUSION_CACHE,hit,6,1.0,llm_judge_score,3.4228761196136475,0.0002259,1815,222,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.01436733400078083,3.4002957080010674,0.0005274170016491553,0.0,0.007533583000622457,0.0,0.0,0.0,0.0,0.0,14.36733400078083,3400.2957080010674,0.5274170016491553,0.0,7.533583000622457,0.0
2,FLASH_FUSION_CACHE,hit,7,1.0,llm_judge_score,1.4238390922546387,0.0001941,1735,103,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"DERIVE_VECTOR_MAGNITUDE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.014389500000106636,1.4065534999990632,0.0005092920018796576,0.0,0.002183917000365909,0.0,0.0,0.0,0.0,0.0,14.389500000106636,1406.5534999990632,0.5092920018796576,0.0,2.183917000365909,0.0
2,FLASH_FUSION_CACHE,miss,8,1.0,llm_judge_score,4.610000848770142,0.00210247,8829,278,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",False,0.0,0,0,0.0,True,3.062800884246826,7028,149,0.00189657,0.0,0.0,0.0,3.0628230571746826,0.0004911659998469986,1.5348580419995415,0.0004105829993932275,0.0,0.006194114685058594,0.0,0.0,0.0,0.0,3062.8230571746826,0.4911659998469986,1534.8580419995415,0.4105829993932275,0.0,6.194114685058594,0.0
2,FLASH_FUSION_CACHE,hit,9,1.0,guardrail_skip_expected_rejection,0.7052721977233887,6.07e-05,563,22,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.00040954199903353583,0.0,0.0,0.7045972079995408,0.0,0.0,0.0,0.0,0.0,0.0,0.40954199903353583,0.0,0.0,704.5972079995408,0.0,0.0
2,FLASH_FUSION_CACHE,hit,10,1.0,guardrail_skip_expected_rejection,0.5475611686706543,6e-05,562,19,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0004212080002616858,0.0,0.0,0.5469918750004581,0.0,0.0,0.0,0.0,0.0,0.0,0.4212080002616858,0.0,0.0,546.9918750004581,0.0,0.0
2,FLASH_FUSION_CACHE,miss,11,1.0,guardrail_skip_expected_rejection,2.020308017730713,0.001755936,9724,61,False,True,N/A,"hybrid_semantic_low_confidence_winner,cache_miss_or_validation_failure,guardrail_plan",guardrail_reject,,llm,,False,0.0,0,0,0.0,True,2.0057380199432373,9724,61,0.001755936,0.0,0.0,0.0,2.005774974822998,0.013774708999335417,0.0,0.00016775000040070154,0.0,0.0,0.0,0.0,0.0,0.0,2005.774974822998,13.774708999335417,0.0,0.16775000040070154,0.0,0.0,0.0
2,FLASH_FUSION_CACHE,hit,12,1.0,guardrail_skip_expected_rejection,0.6246399879455566,6.14e-05,566,24,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0004103339997527655,0.0,0.0,0.6241303750011866,0.0,0.0,0.0,0.0,0.0,0.0,0.4103339997527655,0.0,0.0,624.1303750011866,0.0,0.0
2,FLASH_FUSION_CACHE,hit,13,1.0,llm_judge_score,2.563793897628784,0.0002113,1775,169,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0183567909989506,2.5203187909992266,0.0007454999977198895,0.0,0.024367207999603124,0.0,0.0,0.0,0.0,0.0,18.3567909989506,2520.3187909992266,0.7454999977198895,0.0,24.367207999603124,0.0
2,FLASH_FUSION_CACHE,hit,14,1.0,llm_judge_score,2.5742299556732178,0.0002093,1775,159,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.017358666998916306,2.381410916999812,0.0009426249998796266,0.0,0.1745586249999178,0.0,0.0,0.0,0.0,0.0,17.358666998916306,2381.410916999812,0.9426249998796266,0.0,174.5586249999178,0.0
2,FLASH_FUSION_CACHE,hit,15,1.0,llm_judge_score,1.2355289459228516,0.0001937,1779,79,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.026045291000627913,1.2004086659999302,0.0006486239999503596,0.0,0.008453959000689792,0.0,0.0,0.0,0.0,0.0,26.045291000627913,1200.4086659999302,0.6486239999503596,0.0,8.453959000689792,0.0
2,FLASH_FUSION_CACHE,hit,16,1.0,llm_judge_score,2.372431755065918,0.0002096,1776,160,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.018643209001311334,1.9650344159999804,0.0009684169999673031,0.0,0.3877557079995313,0.0,0.0,0.0,0.0,0.0,18.643209001311334,1965.0344159999804,0.9684169999673031,0.0,387.7557079995313,0.0
3,FLASH_FUSION_CACHE,hit,1,1.0,llm_judge_score,0.9240090847015381,0.0001734,1682,26,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,AGGREGATE_COLUMN,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.013494333001290215,0.9092903750006371,0.00044220800009497907,0.0,0.0004531249996944098,0.0,0.0,0.0,0.0,0.0,13.494333001290215,909.2903750006371,0.44220800009497907,0.0,0.4531249996944098,0.0
3,FLASH_FUSION_CACHE,hit,2,1.0,llm_judge_score,0.7024281024932861,0.0001734,1682,26,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,AGGREGATE_COLUMN,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.014337957998577622,0.6869221670003753,0.0005546660013351357,0.0,0.00036004200046590995,0.0,0.0,0.0,0.0,0.0,14.337957998577622,686.9221670003753,0.5546660013351357,0.0,0.36004200046590995,0.0
3,FLASH_FUSION_CACHE,miss,3,1.0,llm_judge_score,4.5206663608551025,0.0048753,6323,219,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_EQ_AGGREGATE,SELECT_COLUMN",False,0.0,0,0,0.0,True,2.8553307056427,4598,105,0.00468,0.0,0.0,0.0,2.855355978012085,0.014052083000933635,1.6446099589993537,0.00024000000121304765,0.0,0.0013132095336914062,0.0,0.0,0.0,0.0,2855.355978012085,14.052083000933635,1644.6099589993537,0.24000000121304765,0.0,1.3132095336914062,0.0
3,FLASH_FUSION_CACHE,hit,4,1.0,llm_judge_score,1.0067920684814453,0.0001819,1687,66,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,COUNT_ROWS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.014035249998414656,0.9916502500000206,0.00047937500130501576,0.0,0.00065987500056508,0.0,0.0,0.0,0.0,0.0,14.035249998414656,991.6502500000206,0.47937500130501576,0.0,0.65987500056508,0.0
3,FLASH_FUSION_CACHE,hit,5,1.0,llm_judge_score,2.0288619995117188,0.0002125,1795,165,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"SPLIT_BY_THRESHOLD,SPLIT_BY_THRESHOLD,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0004101670001546154,2.026396292001664,0.00023662599960516673,0.0,0.0015510829998675035,0.0,0.0,0.0,0.0,0.0,0.4101670001546154,2026.3962920016638,0.23662599960516673,0.0,1.5510829998675035,0.0
3,FLASH_FUSION_CACHE,hit,6,0.0,llm_judge_score,4.416393995285034,0.0002241,1817,212,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.725630832999741,2.6822155000008934,0.0006566239990206668,0.0,0.0076765419998992,0.0,0.0,0.0,0.0,0.0,1725.630832999741,2682.2155000008934,0.6566239990206668,0.0,7.6765419998992,0.0
3,FLASH_FUSION_CACHE,hit,7,1.0,llm_judge_score,1.3312599658966064,0.0001866,1736,65,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"DERIVE_VECTOR_MAGNITUDE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.014632458000050974,1.3126425000009476,0.000674249000439886,0.0,0.0032471250015078112,0.0,0.0,0.0,0.0,0.0,14.632458000050974,1312.6425000009476,0.674249000439886,0.0,3.2471250015078112,0.0
3,FLASH_FUSION_CACHE,miss,8,1.0,llm_judge_score,4.736228704452515,0.00210423,8833,278,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",False,0.0,0,0,0.0,True,2.704685926437378,7030,149,0.00189813,0.0,0.0,0.0,2.7047150135040283,0.015441417001056834,2.0015531669996562,0.0004735829988931073,0.0,0.007345914840698242,0.0,0.0,0.0,0.0,2704.7150135040283,15.441417001056834,2001.5531669996562,0.4735829988931073,0.0,7.345914840698242,0.0
3,FLASH_FUSION_CACHE,hit,9,1.0,guardrail_skip_expected_rejection,0.6050882339477539,6.07e-05,563,22,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0003978750009991927,0.0,0.0,0.6044224170000234,0.0,0.0,0.0,0.0,0.0,0.0,0.3978750009991927,0.0,0.0,604.4224170000234,0.0,0.0
3,FLASH_FUSION_CACHE,hit,10,1.0,guardrail_skip_expected_rejection,0.49071788787841797,6e-05,562,19,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.00044904199967277236,0.0,0.0,0.4901443329999893,0.0,0.0,0.0,0.0,0.0,0.0,0.44904199967277236,0.0,0.0,490.1443329999893,0.0,0.0
3,FLASH_FUSION_CACHE,miss,11,1.0,guardrail_skip_expected_rejection,1.5829243659973145,0.001689636,9724,44,False,True,N/A,"hybrid_semantic_low_confidence_winner,cache_miss_or_validation_failure,guardrail_plan",guardrail_reject,,llm,,False,0.0,0,0,0.0,True,1.5688459873199463,9724,44,0.001689636,0.0,0.0,0.0,1.568871021270752,0.013443333000395796,0.0,0.00017608300004212651,0.0,0.0,0.0,0.0,0.0,0.0,1568.871021270752,13.443333000395796,0.0,0.17608300004212651,0.0,0.0,0.0
3,FLASH_FUSION_CACHE,miss,12,1.0,guardrail_skip_expected_rejection,1.9405691623687744,0.002481765,2491,68,False,True,N/A,"hybrid_semantic_low_confidence_winner,cache_miss_or_validation_failure,guardrail_plan",guardrail_reject,,llm,,False,0.0,0,0,0.0,True,1.9241490364074707,2491,68,0.002481765,0.0,0.0,0.0,1.9241783618927002,0.015747625000585685,0.0,0.00018183399879490025,0.0,0.0,0.0,0.0,0.0,0.0,1924.1783618927002,15.747625000585685,0.0,0.18183399879490025,0.0,0.0,0.0
3,FLASH_FUSION_CACHE,hit,13,1.0,llm_judge_score,3.995713949203491,0.0002113,1775,169,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.6205473330010136,2.3431607080001413,0.0010202499997831183,0.0,0.03098599999975704,0.0,0.0,0.0,0.0,0.0,1620.5473330010136,2343.1607080001413,1.0202499997831183,0.0,30.98599999975704,0.0
