run_id,baseline,cache_outcome,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,cache_retry_overhead_s,typed_exec_latency_s,agent_latency_s,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,cache_retry_overhead_ms,typed_exec_latency_ms,agent_latency_ms,source_file,dataset,cache_outcome_raw,cache_outcome_mismatch,stage_sum_s,unaccounted_s,unaccounted_pct,expected_stage_set,stray_stage_latency_s
1,FLASH_FUSION_CACHE,hit_rejected,11,1.0,guardrail_skip_expected_rejection,0.9669618606567384,6.14e-05,533,27,False,True,,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.0003444580015639,0.0,0.0,0.961983416998919,0.0,0.0,0.0,0.0,0.3444580015639076,0.0,0.0,961.983416998919,0.0,0.0,0.0,flashfusion/results/ff_hybrid_cache/FLASH_FUSION_CACHE/bus/metrics.csv,bus,hit_rejected,False,0.9623278750004829,0.0046339856562555015,0.47923148210915,"cache_lookup_latency_s,cache_rejection_latency_s",0.0
1,FLASH_FUSION_CACHE,hit_rejected,12,1.0,guardrail_skip_expected_rejection,0.7467639446258545,3.07791e-05,539,25,False,True,,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.0003220409998903,0.0,0.0,0.7421968339986051,0.0,0.0,0.0,0.0,0.3220409998903051,0.0,0.0,742.1968339986051,0.0,0.0,0.0,flashfusion/results/ff_hybrid_cache/FLASH_FUSION_CACHE/bus/metrics.csv,bus,hit_rejected,False,0.7425188749984954,0.004245069627359044,0.5684620498765401,"cache_lookup_latency_s,cache_rejection_latency_s",0.0
1,FLASH_FUSION_CACHE,hit,13,1.0,llm_judge_score,1.87441086769104,8.73711e-05,1145,167,True,False,,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.0002647080000315,1.855324207999729,0.0013820420008414,0.0,0.0,0.0135752089991001,0.0,0.0,0.2647080000315327,1855.324207999729,1.3820420008414658,0.0,0.0,13.57520899910014,0.0,flashfusion/results/ff_hybrid_cache/FLASH_FUSION_CACHE/bus/metrics.csv,bus,hit,False,1.870546166999702,0.00386470069133793,0.2061821534410219,"cache_grounding_latency_s,cache_lookup_latency_s,cache_validation_latency_s,typed_exec_latency_s",0.0
1,FLASH_FUSION_CACHE,hit,14,1.0,llm_judge_score,2.0673909187316895,8.717805e-05,1145,166,True,False,,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.0003125419989373,1.9321955409996008,0.0008493749992339,0.0,0.0,0.1298056249997898,0.0,0.0,0.3125419989373768,1932.1955409996008,0.8493749992339872,0.0,0.0,129.80562499978987,0.0,flashfusion/results/ff_hybrid_cache/FLASH_FUSION_CACHE/bus/metrics.csv,bus,hit,False,2.063163082997562,0.004227835734127439,0.20450103054148785,"cache_grounding_latency_s,cache_lookup_latency_s,cache_validation_latency_s,typed_exec_latency_s",0.0
1,FLASH_FUSION_CACHE,hit,15,1.0,llm_judge_score,7.414283037185669,0.00015351,1149,167,True,False,,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.0003674999989016,5.947956500000146,0.0012639170017791,0.0,0.0,0.0307282920002762,0.0,0.0,0.3674999989016214,5947.956500000146,1.2639170017791912,0.0,0.0,30.72829200027627,0.0,flashfusion/results/ff_hybrid_cache/FLASH_FUSION_CACHE/bus/metrics.csv,bus,hit,False,5.980316209001103,1.4339668281845661,19.340600041738824,"cache_grounding_latency_s,cache_lookup_latency_s,cache_validation_latency_s,typed_exec_latency_s",0.0
1,FLASH_FUSION_CACHE,hit,16,1.0,llm_judge_score,3.4443359375,8.76123e-05,1146,168,True,False,,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.000289249999696,3.202278667000428,0.0007109580001269,0.0,0.0,0.2370223750003788,0.0,0.0,0.2892499996960396,3202.278667000428,0.7109580001269933,0.0,0.0,237.0223750003788,0.0,flashfusion/results/ff_hybrid_cache/FLASH_FUSION_CACHE/bus/metrics.csv,bus,hit,False,3.44030125000063,0.004034687499370193,0.11713977883059477,"cache_grounding_latency_s,cache_lookup_latency_s,cache_validation_latency_s,typed_exec_latency_s",0.0
2,FLASH_FUSION_CACHE,hit,1,1.0,llm_judge_score,1.189411163330078,4.20462e-05,773,25,True,False,,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,AGGREGATE_COLUMN,False,0.0,0,0,0.0,0.0,0.009809375000259,1.173960457999783,0.0003827089985861,0.0,0.0,0.0004626660011126,0.0,0.0,9.809375000259024,1173.960457999783,0.3827089985861676,0.0,0.0,0.462666001112666,0.0,flashfusion/results/ff_hybrid_cache/FLASH_FUSION_CACHE/bus/metrics.csv,bus,hit,False,1.184615207999741,0.004795955330336943,0.40322097843014776,"cache_grounding_latency_s,cache_lookup_latency_s,cache_validation_latency_s,typed_exec_latency_s",0.0
2,FLASH_FUSION_CACHE,hit,2,1.0,llm_judge_score,0.6389100551605225,8.51e-05,773,26,True,False,,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,AGGREGATE_COLUMN,False,0.0,0,0,0.0,0.0,0.0385650000007444,0.5899769999996352,0.0009809579987631,0.0,0.0,0.0001809170007618,0.0,0.0,38.56500000074448,589.9769999996352,0.9809579987631878,0.0,0.0,0.1809170007618377,0.0,flashfusion/results/ff_hybrid_cache/FLASH_FUSION_CACHE/bus/metrics.csv,bus,hit,False,0.6297038749999044,0.009206180160618027,1.4409195920864053,"cache_grounding_latency_s,cache_lookup_latency_s,cache_validation_latency_s,typed_exec_latency_s",0.0
2,FLASH_FUSION_CACHE,hit,3,1.0,llm_judge_score,1.0216660499572754,0.0001056,915,47,True,False,,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_EQ_AGGREGATE,SELECT_COLUMN",False,0.0,0,0,0.0,0.0,0.0002962500002468,1.0154950840005768,0.0002777080007945,0.0,0.0,0.0015440410006704,0.0,0.0,0.2962500002468005,1015.4950840005768,0.2777080007945187,0.0,0.0,1.5440410006704042,0.0,flashfusion/results/ff_hybrid_cache/FLASH_FUSION_CACHE/bus/metrics.csv,bus,hit,False,1.0176130830022885,0.004052966954986914,0.3967017358711688,"cache_grounding_latency_s,cache_lookup_latency_s,cache_validation_latency_s,typed_exec_latency_s",0.0
2,FLASH_FUSION_CACHE,hit,4,1.0,llm_judge_score,1.0860049724578855,5.47632e-05,989,37,True,False,,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,COUNT_ROWS",False,0.0,0,0,0.0,0.0,0.0099590830013767,1.0693539579988285,0.0006840420010121,0.0,0.0,0.001070083999366,0.0,0.0,9.959083001376712,1069.3539579988285,0.6840420010121306,0.0,0.0,1.0700839993660338,0.0,flashfusion/results/ff_hybrid_cache/FLASH_FUSION_CACHE/bus/metrics.csv,bus,hit,False,1.0810671670005834,0.004937805457302158,0.45467613708312393,"cache_grounding_latency_s,cache_lookup_latency_s,cache_validation_latency_s,typed_exec_latency_s",0.0
2,FLASH_FUSION_CACHE,hit,5,1.0,llm_judge_score,1.9272739887237549,8.935065e-05,1138,179,True,False,,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"SPLIT_BY_THRESHOLD,SPLIT_BY_THRESHOLD,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,0.0,0.0002313329987373,1.9211275420002496,0.0005598749994533,0.0,0.0,0.0020653749998018,0.0,0.0,0.2313329987373436,1921.1275420002496,0.5598749994533136,0.0,0.0,2.065374999801861,0.0,flashfusion/results/ff_hybrid_cache/FLASH_FUSION_CACHE/bus/metrics.csv,bus,hit,False,1.9239841249982421,0.003289863725512765,0.17070036459586735,"cache_grounding_latency_s,cache_lookup_latency_s,cache_validation_latency_s,typed_exec_latency_s",0.0
2,FLASH_FUSION_CACHE,hit,6,1.0,llm_judge_score,1.9822909832000732,0.00010521495,1263,230,True,False,,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",False,0.0,0,0,0.0,0.0,0.0115767909992428,1.956529249999221,0.0009254990000044,0.0,0.0,0.0076512080013344,0.0,0.0,11.576790999242805,1956.529249999221,0.9254990000044928,0.0,0.0,7.651208001334453,0.0,flashfusion/results/ff_hybrid_cache/FLASH_FUSION_CACHE/bus/metrics.csv,bus,hit,False,1.9766827479998028,0.005608235200270428,0.28291684963510666,"cache_grounding_latency_s,cache_lookup_latency_s,cache_validation_latency_s,typed_exec_latency_s",0.0
2,FLASH_FUSION_CACHE,hit,7,1.0,llm_judge_score,1.6033799648284912,0.0001115,899,72,True,False,,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"DERIVE_VECTOR_MAGNITUDE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.0201879579999513,1.5769507079985488,0.0005637499998556,0.0,0.0,0.0013912499998696,0.0,0.0,20.187957999951323,1576.9507079985488,0.563749999855645,0.0,0.0,1.3912499998696148,0.0,flashfusion/results/ff_hybrid_cache/FLASH_FUSION_CACHE/bus/metrics.csv,bus,hit,False,1.5990936659982253,0.004286298830265878,0.26732895036045745,"cache_grounding_latency_s,cache_lookup_latency_s,cache_validation_latency_s,typed_exec_latency_s",0.0
2,FLASH_FUSION_CACHE,miss,8,1.0,llm_judge_score,4.748160362243652,0.0019989159,8764,231,True,False,,"exact_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",True,3.4732751846313477,7032,149,0.00189969,3.473313093185425,0.0002539580000302,1.2591992500001652,0.000801041998784,0.0,0.0,0.0067439079284667,0.0,3473.313093185425,0.2539580000302521,1259.1992500001652,0.8010419987840578,0.0,0.0,6.743907928466797,0.0,flashfusion/results/ff_hybrid_cache/FLASH_FUSION_CACHE/bus/metrics.csv,bus,miss,False,4.740311251112871,0.007849111130781239,0.165308467531882,"cache_lookup_latency_s,guardrail_latency_s,typed_exec_latency_s",1.2600002919989493
2,FLASH_FUSION_CACHE,hit_rejected,9,1.0,guardrail_skip_expected_rejection,2.317599058151245,6.05e-05,536,23,False,True,,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.000390207998862,0.0,0.0,0.7106521250007063,0.0,0.0,0.0,0.0,0.3902079988620244,0.0,0.0,710.6521250007063,0.0,0.0,0.0,flashfusion/results/ff_hybrid_cache/FLASH_FUSION_CACHE/bus/metrics.csv,bus,hit_rejected,False,0.7110423329995683,1.6065567251516768,69.31987306006377,"cache_lookup_latency_s,cache_rejection_latency_s",0.0
2,FLASH_FUSION_CACHE,hit_rejected,10,1.0,guardrail_skip_expected_rejection,2.011338949203491,5.415e-05,535,20,False,True,,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.000292000000627,0.0,0.0,2.007204833000287,0.0,0.0,0.0,0.0,0.2920000006270129,0.0,0.0,2007.2048330002872,0.0,0.0,0.0,flashfusion/results/ff_hybrid_cache/FLASH_FUSION_CACHE/bus/metrics.csv,bus,hit_rejected,False,2.007496833000914,0.0038421162025770172,0.19102281115266678,"cache_lookup_latency_s,cache_rejection_latency_s",0.0
2,FLASH_FUSION_CACHE,hit_rejected,11,1.0,guardrail_skip_expected_rejection,1.032456874847412,8.437e-05,533,29,False,True,,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.0003176249992975,0.0,0.0,1.0277386249999836,0.0,0.0,0.0,0.0,0.3176249992975499,0.0,0.0,1027.7386249999836,0.0,0.0,0.0,flashfusion/results/ff_hybrid_cache/FLASH_FUSION_CACHE/bus/metrics.csv,bus,hit_rejected,False,1.0280562499992811,0.004400624848130974,0.42622844162680856,"cache_lookup_latency_s,cache_rejection_latency_s",0.0
2,FLASH_FUSION_CACHE,hit_rejected,12,1.0,guardrail_skip_expected_rejection,0.9521541595458984,3.058605e-05,539,24,False,True,,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.0003231249993405,0.0,0.0,0.9471022920006362,0.0,0.0,0.0,0.0,0.3231249993405072,0.0,0.0,947.1022920006362,0.0,0.0,0.0,flashfusion/results/ff_hybrid_cache/FLASH_FUSION_CACHE/bus/metrics.csv,bus,hit_rejected,False,0.9474254169999767,0.004728742545921705,0.4966362325379052,"cache_lookup_latency_s,cache_rejection_latency_s",0.0
2,FLASH_FUSION_CACHE,hit,13,1.0,llm_judge_score,1.868727207183838,8.717805e-05,1145,166,True,False,,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.0122597919998952,1.8357319159986216,0.0015633339990017,0.0,0.0,0.01451575000101,0.0,0.0,12.259791999895242,1835.7319159986216,1.5633339990017705,0.0,0.0,14.51575000101002,0.0,flashfusion/results/ff_hybrid_cache/FLASH_FUSION_CACHE/bus/metrics.csv,bus,hit,False,1.8640707919985287,0.004656415185309237,0.24917575809935527,"cache_grounding_latency_s,cache_lookup_latency_s,cache_validation_latency_s,typed_exec_latency_s",0.0
2,FLASH_FUSION_CACHE,hit,14,1.0,llm_judge_score,1.7481958866119385,8.717805e-05,1145,166,True,False,,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.0124290000003384,1.6157052079997811,0.0015367079995485,0.0,0.0,0.1136683750009979,0.0,0.0,12.42900000033842,1615.7052079997811,1.5367079995485255,0.0,0.0,113.66837500099793,0.0,flashfusion/results/ff_hybrid_cache/FLASH_FUSION_CACHE/bus/metrics.csv,bus,hit,False,1.743339291000666,0.004856595611272496,0.27780614566510275,"cache_grounding_latency_s,cache_lookup_latency_s,cache_validation_latency_s,typed_exec_latency_s",0.0
2,FLASH_FUSION_CACHE,hit,15,1.0,llm_judge_score,1.7154018878936768,8.75637e-05,1149,167,True,False,,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.0115598329994099,1.693679666999742,0.0010716249998949,0.0,0.0,0.004618291000952,0.0,0.0,11.559832999409991,1693.679666999742,1.0716249998949934,0.0,0.0,4.618291000952013,0.0,flashfusion/results/ff_hybrid_cache/FLASH_FUSION_CACHE/bus/metrics.csv,bus,hit,False,1.710929415999999,0.004472471893677721,0.26072443578626464,"cache_grounding_latency_s,cache_lookup_latency_s,cache_validation_latency_s,typed_exec_latency_s",0.0
2,FLASH_FUSION_CACHE,hit,16,1.0,llm_judge_score,1.9218881130218504,0.000165,1146,168,True,False,,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.0138323749997653,1.5669935409987374,0.0010731250022217,0.0,0.0,0.3357218750006723,0.0,0.0,13.832374999765308,1566.9935409987374,1.0731250022217864,0.0,0.0,335.7218750006723,0.0,flashfusion/results/ff_hybrid_cache/FLASH_FUSION_CACHE/bus/metrics.csv,bus,hit,False,1.9176209160013968,0.004267197020453528,0.22203150076952546,"cache_grounding_latency_s,cache_lookup_latency_s,cache_validation_latency_s,typed_exec_latency_s",0.0
3,FLASH_FUSION_CACHE,hit,1,1.0,llm_judge_score,7.433242082595825,4.21911e-05,772,26,True,False,,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,AGGREGATE_COLUMN,False,0.0,0,0,0.0,0.0,0.0097333749999961,7.417271209000319,0.0004635419991245,0.0,0.0,0.0005465829999593,0.0,0.0,9.733374999996158,7417.271209000319,0.4635419991245726,0.0,0.0,0.5465829999593552,0.0,flashfusion/results/ff_hybrid_cache/FLASH_FUSION_CACHE/bus/metrics.csv,bus,hit,False,7.428014708999399,0.005227373596426332,0.07032427490375555,"cache_grounding_latency_s,cache_lookup_latency_s,cache_validation_latency_s,typed_exec_latency_s",0.0
3,FLASH_FUSION_CACHE,hit,2,1.0,llm_judge_score,0.773195743560791,8.5e-05,772,26,True,False,,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,AGGREGATE_COLUMN,False,0.0,0,0,0.0,0.0,0.0106441250009083,0.7570445420005854,0.0005771670003014,0.0,0.0,0.0003337920006742,0.0,0.0,10.644125000908389,757.0445420005854,0.5771670003014151,0.0,0.0,0.3337920006742934,0.0,flashfusion/results/ff_hybrid_cache/FLASH_FUSION_CACHE/bus/metrics.csv,bus,hit,False,0.7685996260024692,0.004596117558321788,0.5944313062505145,"cache_grounding_latency_s,cache_lookup_latency_s,cache_validation_latency_s,typed_exec_latency_s",0.0
