run_id,baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run
2,AUTOIOT_PAPER,2,1.0,llm_judge_score,44.015666007995605,0.01024954,11107,4679,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
2,AUTOIOT_PAPER,3,0.0,llm_judge_score,52.42224597930908,0.0104177299999999,10665,5222,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
2,AUTOIOT_PAPER,4,1.0,llm_judge_score,45.533958196640015,0.0100196099999999,10175,5084,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
2,AUTOIOT_PAPER,5,0.0,llm_judge_score,85.75764012336731,0.0175047999999999,18257,8523,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
2,AUTOIOT_PAPER,6,0.0,llm_judge_score,63.43526887893677,0.0142679099999999,15596,6413,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
2,AUTOIOT_PAPER,7,0.0,llm_judge_score,105.18421912193298,0.0249363799999999,25821,12281,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
2,AUTOIOT_PAPER,8,0.0,llm_judge_score,58.7587788105011,0.0127665699999999,14073,5650,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
2,AUTOIOT_PAPER,9,0.0,llm_judge_score,253.32547187805176,0.02037934,21130,10016,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
2,AUTOIOT_PAPER,10,0.0,llm_judge_score,70.63586473464966,0.01651319,16899,8282,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
2,AUTOIOT_PAPER,11,0.0,llm_judge_score,126.34497904777528,0.0186101699999999,18509,9734,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
2,AUTOIOT_PAPER,12,0.0,llm_judge_score,271.03556203842163,0.0245412,23365,13615,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
3,AUTOIOT_PAPER,1,1.0,llm_judge_score,51.41940903663635,0.01197532,12756,5632,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
3,AUTOIOT_PAPER,2,0.0,llm_judge_score,45.18634104728699,0.01059719,11640,4721,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
3,AUTOIOT_PAPER,3,0.0,llm_judge_score,51.28478193283081,0.01061474,11256,5030,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
3,AUTOIOT_PAPER,4,1.0,llm_judge_score,44.521653175354,0.00989204,10643,4573,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
3,AUTOIOT_PAPER,5,0.0,llm_judge_score,114.05330991744997,0.02264586,21442,12652,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
3,AUTOIOT_PAPER,6,0.0,llm_judge_score,57.32384705543518,0.01430142,15069,6849,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
3,AUTOIOT_PAPER,7,0.0,llm_judge_score,92.986839056015,0.01870156,19083,9421,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
3,AUTOIOT_PAPER,8,0.0,llm_judge_score,82.18513584136963,0.0169128999999999,17701,8189,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
3,AUTOIOT_PAPER,9,1.0,llm_judge_score,91.52250099182127,0.01816401,16774,10465,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
3,AUTOIOT_PAPER,10,1.0,llm_judge_score,69.87275791168213,0.0148847399999999,15265,7441,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
3,AUTOIOT_PAPER,11,0.0,llm_judge_score,60.56478810310364,0.0131863999999999,13779,6401,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
3,AUTOIOT_PAPER,12,0.0,llm_judge_score,223.3823778629303,0.0265086,24746,15074,True,False,,"autoiot_terms,autoiot_search_queries,autoiot_retrieval,autoiot_design_high,autoiot_design_detail,autoiot_module_gen,autoiot_code_integration,autoiot_agent_loop,autoiot_select"
