run_id,baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run
3,HARGPT_PAPER,3,0.0,llm_judge_score,7.59638786315918,0.0004533799999999,269,373,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_rewrite,hargpt_ecg_infer,hargpt_ecg_parse"
3,HARGPT_PAPER,4,0.0,llm_judge_score,7.072605848312378,0.00030308,270,182,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_rewrite,hargpt_ecg_infer,hargpt_ecg_parse"
3,HARGPT_PAPER,5,0.0,llm_judge_score,9.333043813705444,0.00071069,282,689,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_rewrite,hargpt_ecg_infer,hargpt_ecg_parse"
3,HARGPT_PAPER,6,0.0,llm_judge_score,4.792824029922485,0.00060328,270,562,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_rewrite,hargpt_ecg_infer,hargpt_ecg_parse"
3,HARGPT_PAPER,7,0.0,llm_judge_score,7.511285066604614,0.0003696399999999,269,267,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_rewrite,hargpt_ecg_infer,hargpt_ecg_parse"
3,HARGPT_PAPER,8,0.0,llm_judge_score,8.134063243865967,0.0004913,269,421,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_rewrite,hargpt_ecg_infer,hargpt_ecg_parse"
3,HARGPT_PAPER,9,1.0,llm_judge_score,8.059986352920532,0.00051144,271,445,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_rewrite,hargpt_ecg_infer,hargpt_ecg_parse"
3,HARGPT_PAPER,10,1.0,llm_judge_score,3.278059959411621,0.0002937999999999,269,171,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_rewrite,hargpt_ecg_infer,hargpt_ecg_parse"
3,HARGPT_PAPER,11,1.0,llm_judge_score,3.1457769870758057,0.0002945899999999,269,172,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_rewrite,hargpt_ecg_infer,hargpt_ecg_parse"
3,HARGPT_PAPER,12,1.0,llm_judge_score,7.454308271408081,0.00038919,270,291,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_rewrite,hargpt_ecg_infer,hargpt_ecg_parse"
